ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
1723301760,3843,8,8,8,8,4.63,0,0,0.11 | 0.11 | 0.11,0,0.58 | 0.58 | 0.58,0,6.87 | 6.87 | 6.87,8.232,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301760,3843,8,8,8,8,4.63,0,0,0.11 | 0.11 | 0.11,0,0.58 | 0.58 | 0.58,0,6.87 | 6.87 | 6.87,8.232,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301760,3843,8,8,8,8,4.63,0,0,0.11 | 0.11 | 0.11,0,0.58 | 0.58 | 0.58,0,6.87 | 6.87 | 6.87,8.232,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301760,3843,8,8,8,8,4.63,0,0,0.11 | 0.11 | 0.11,0,0.58 | 0.58 | 0.58,0,6.87 | 6.87 | 6.87,8.232,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301760,3843,8,8,8,8,4.63,0,0,0.11 | 0.11 | 0.11,0,0.58 | 0.58 | 0.58,0,6.87 | 6.87 | 6.87,8.232,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301760,3843,8,8,8,8,4.63,0,0,0.11 | 0.11 | 0.11,0,0.58 | 0.58 | 0.58,0,6.87 | 6.87 | 6.87,8.232,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301761,3843,8,8,8,8,4.63,0,0,0.11 | 0.11 | 0.11,0,0.58 | 0.58 | 0.58,0,6.87 | 6.87 | 6.87,8.232,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301761,3843,8,8,8,8,4.63,0,0,0.11 | 0.11 | 0.11,0,0.58 | 0.58 | 0.58,0,6.87 | 6.87 | 6.87,8.232,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301761,3843,8,8,8,8,6.909,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301761,3843,8,8,8,8,6.909,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301761,3843,8,8,8,8,6.909,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301761,3843,8,8,8,8,6.909,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301761,3843,8,8,8,8,6.909,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301761,3843,8,8,8,8,6.909,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301761,3843,8,8,8,8,6.909,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,6.909,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,6.909,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,6.909,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,5.846,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,5.846,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,5.846,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,5.846,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,5.846,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,5.846,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,5.846,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723301762,3843,8,8,8,8,5.846,0,0,0.11 | 0.11 | 0.12,0,0.23 | 0.40 | 0.58,0,6.87 | 9.89 | 17.62,8.890,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
