ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
1723496056,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496056,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496056,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496056,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496056,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496056,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496056,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496057,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496057,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496057,580,3,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496057,580,3,3,8,8,4.663,0,0,0.12 | 0.12 | 0.12,0,1.69 | 1.69 | 1.69,0,2.37 | 2.37 | 2.37,0.723,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496057,580,3,3,8,8,4.663,0,0,0.12 | 0.12 | 0.12,0,1.69 | 1.69 | 1.69,0,2.37 | 2.37 | 2.37,0.723,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496057,580,3,3,8,8,4.663,0,0,0.12 | 0.12 | 0.12,0,1.69 | 1.69 | 1.69,0,2.37 | 2.37 | 2.37,0.723,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496057,580,3,3,8,8,4.663,0,0,0.12 | 0.12 | 0.12,0,1.69 | 1.69 | 1.69,0,2.37 | 2.37 | 2.37,0.723,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496057,580,3,3,8,8,4.663,0,0,0.12 | 0.12 | 0.12,0,1.69 | 1.69 | 1.69,0,2.37 | 2.37 | 2.37,0.723,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496057,580,3,3,8,8,4.663,0,0,0.12 | 0.12 | 0.12,0,1.69 | 1.69 | 1.69,0,2.37 | 2.37 | 2.37,0.723,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496057,580,3,3,8,8,4.663,0,0,0.12 | 0.12 | 0.12,0,1.69 | 1.69 | 1.69,0,2.37 | 2.37 | 2.37,0.723,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496058,580,3,3,8,8,4.663,0,0,0.12 | 0.12 | 0.12,0,1.69 | 1.69 | 1.69,0,2.37 | 2.37 | 2.37,0.723,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496058,387,3,2,8,8,4.663,0,0,0.12 | 0.12 | 0.12,0,1.69 | 1.69 | 1.69,0,2.37 | 2.37 | 2.37,0.723,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496058,387,3,2,8,8,4.663,0,0,0.12 | 0.12 | 0.12,0,1.69 | 1.69 | 1.69,0,2.37 | 2.37 | 2.37,0.723,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496058,387,3,2,8,8,6.875,0,0,0.11 | 0.11 | 0.12,0,0.90 | 1.29 | 1.69,0,2.37 | 3.09 | 4.45,0.660,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723496058,387,3,2,8,8,6.875,0,0,0.11 | 0.11 | 0.12,0,0.90 | 1.29 | 1.69,0,2.37 | 3.09 | 4.45,0.660,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
