ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17254796906,2406,0,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3353,0,1
17254796907,2406,8,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3353,0,1
17254796908,2406,8,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3353,0,1
17254796909,2406,8,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3353,0,1
17254796910,2406,8,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3353,0,1
17254796911,2406,8,7,8,8,4.387,0,0,0.11 | 0.11 | 0.11,0,1.43 | 1.43 | 1.43,0,2.80 | 2.80 | 2.80,3.353,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3353,0,1
17254796912,2406,8,7,8,8,4.387,0,0,0.11 | 0.11 | 0.11,0,1.43 | 1.43 | 1.43,0,2.80 | 2.80 | 2.80,3.353,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3353,0,1
17254796913,2406,8,7,8,8,4.387,0,0,0.11 | 0.11 | 0.11,0,1.43 | 1.43 | 1.43,0,2.80 | 2.80 | 2.80,3.353,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3353,0,1
17254796914,2406,8,7,8,8,4.387,0,0,0.11 | 0.11 | 0.11,0,1.43 | 1.43 | 1.43,0,2.80 | 2.80 | 2.80,3.353,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3353,0,1
17254796915,2406,8,7,8,8,4.387,0,0,0.11 | 0.11 | 0.11,0,1.43 | 1.43 | 1.43,0,2.80 | 2.80 | 2.80,3.353,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3353,0,1
