ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
17043018802,200,5,1,10,10,6.38,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.988,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018803,200,5,1,10,10,6.38,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.988,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018804,200,5,1,10,10,6.38,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.988,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018805,200,5,1,10,10,6.38,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.988,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018806,200,5,1,10,10,6.38,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.988,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018807,200,5,1,10,10,6.38,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.988,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018808,200,5,1,10,10,6.38,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.988,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018809,200,5,1,10,10,6.38,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.988,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018810,200,5,1,10,10,6.38,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.988,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018811,200,5,1,10,10,6.38,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.988,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018812,200,5,1,10,10,5.436,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.044,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018813,200,5,1,10,10,5.436,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.044,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018814,200,5,1,10,10,5.436,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.044,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018815,200,5,1,10,10,5.436,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.044,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018816,200,5,1,10,10,5.436,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.044,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018817,200,5,1,10,10,5.436,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.044,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018818,200,5,1,10,10,5.436,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.044,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018819,200,5,1,10,10,5.436,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.044,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018820,200,5,1,10,10,5.436,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.044,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
17043018821,200,5,1,10,10,5.436,0,0,0.05 | 0.05 | 0.05,0,14.89 | 14.89 | 14.89,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,10,10,10,10,9.044,0,0,0.48 | 0.53 | 0.59,0,2.49 | 2.50 | 2.51,0,1.99 | 2.00 | 2.01,0.262,0.0,0,1
