ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17252852923,3843,0,8,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3233,0,1
17252852924,2406,0,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3233,0,1
17252852925,2406,8,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3233,0,1
17252852926,2406,8,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3233,0,1
17252852927,2406,8,7,8,8,4.567,0,0,0.21 | 0.21 | 0.21,0,1.48 | 1.48 | 1.48,0,2.70 | 2.70 | 2.70,3.233,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3233,0,1
17252852928,2406,8,7,8,8,4.567,0,0,0.21 | 0.21 | 0.21,0,1.48 | 1.48 | 1.48,0,2.70 | 2.70 | 2.70,3.233,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3233,0,1
17252852929,2406,8,7,8,8,4.567,0,0,0.21 | 0.21 | 0.21,0,1.48 | 1.48 | 1.48,0,2.70 | 2.70 | 2.70,3.233,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3233,0,1
17252852930,2406,8,7,8,8,4.567,0,0,0.21 | 0.21 | 0.21,0,1.48 | 1.48 | 1.48,0,2.70 | 2.70 | 2.70,3.233,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3233,0,1
17252852931,2406,8,7,8,8,4.567,0,0,0.21 | 0.21 | 0.21,0,1.48 | 1.48 | 1.48,0,2.70 | 2.70 | 2.70,3.233,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3233,0,1
17252852932,2406,8,7,8,8,4.567,0,0,0.21 | 0.21 | 0.21,0,1.48 | 1.48 | 1.48,0,2.70 | 2.70 | 2.70,3.233,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852933,2406,8,7,8,8,4.567,0,0,0.21 | 0.21 | 0.21,0,1.48 | 1.48 | 1.48,0,2.70 | 2.70 | 2.70,3.233,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852934,2406,8,7,8,8,4.567,0,0,0.21 | 0.21 | 0.21,0,1.48 | 1.48 | 1.48,0,2.70 | 2.70 | 2.70,3.233,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852935,2406,8,7,8,8,4.567,0,0,0.21 | 0.21 | 0.21,0,1.48 | 1.48 | 1.48,0,2.70 | 2.70 | 2.70,3.233,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852936,2406,8,7,8,8,4.567,0,0,0.21 | 0.21 | 0.21,0,1.48 | 1.48 | 1.48,0,2.70 | 2.70 | 2.70,3.233,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852937,2406,8,7,8,8,6.811,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852938,2406,8,7,8,8,6.811,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852939,2406,8,7,8,8,6.811,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852940,2406,8,7,8,8,6.811,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852941,2406,8,7,8,8,6.811,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852942,2406,8,7,8,8,6.811,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852943,2406,8,7,8,8,6.811,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852944,2406,8,7,8,8,6.811,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852945,2406,8,7,8,8,6.811,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852946,2406,8,7,8,8,6.811,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852947,2406,8,7,8,8,5.748,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852948,2406,8,7,8,8,5.748,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852949,2406,8,7,8,8,5.748,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
17252852950,2406,8,7,8,8,5.748,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.94 | 1.48,0,2.70 | 4.27 | 10.20,3.679,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3679.5,0,1
