ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
1723406511,580,2,3,8,8,5.579,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406511,580,2,3,8,8,5.579,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406511,580,2,3,8,8,0,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406511,580,2,3,8,8,0,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406511,580,2,3,8,8,0,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406511,580,2,3,8,8,0,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406512,580,2,3,8,8,0,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406512,580,2,3,8,8,0,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406512,580,3,3,8,8,0,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406512,580,3,3,8,8,0,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406512,580,3,3,8,8,0,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406512,580,3,3,8,8,0,0,0,0.11 | 0.11 | 0.12,0,1.66 | 2.64 | 3.84,0,1.04 | 1.52 | 2.41,0.750,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406512,580,3,3,8,8,4.52,0,0,0.11 | 0.11 | 0.11,0,1.44 | 1.44 | 1.44,0,2.77 | 2.77 | 2.77,0.847,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406512,580,3,3,8,8,4.52,0,0,0.11 | 0.11 | 0.11,0,1.44 | 1.44 | 1.44,0,2.77 | 2.77 | 2.77,0.847,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406512,580,3,3,8,8,4.52,0,0,0.11 | 0.11 | 0.11,0,1.44 | 1.44 | 1.44,0,2.77 | 2.77 | 2.77,0.847,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406512,580,3,3,8,8,4.52,0,0,0.11 | 0.11 | 0.11,0,1.44 | 1.44 | 1.44,0,2.77 | 2.77 | 2.77,0.847,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406513,580,3,3,8,8,4.52,0,0,0.11 | 0.11 | 0.11,0,1.44 | 1.44 | 1.44,0,2.77 | 2.77 | 2.77,0.847,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406513,580,3,3,8,8,4.52,0,0,0.11 | 0.11 | 0.11,0,1.44 | 1.44 | 1.44,0,2.77 | 2.77 | 2.77,0.847,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406513,580,3,3,8,8,4.52,0,0,0.11 | 0.11 | 0.11,0,1.44 | 1.44 | 1.44,0,2.77 | 2.77 | 2.77,0.847,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406513,580,3,3,8,8,4.52,0,0,0.11 | 0.11 | 0.11,0,1.44 | 1.44 | 1.44,0,2.77 | 2.77 | 2.77,0.847,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723406513,580,3,3,8,8,4.52,0,0,0.11 | 0.11 | 0.11,0,1.44 | 1.44 | 1.44,0,2.77 | 2.77 | 2.77,0.847,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
