ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
1723217430,1446,5,6,8,8,4.8,0,0,0.13 | 0.13 | 0.13,0,0.78 | 0.78 | 0.78,0,5.10 | 5.10 | 5.10,2.270,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217430,1446,5,6,8,8,4.8,0,0,0.13 | 0.13 | 0.13,0,0.78 | 0.78 | 0.78,0,5.10 | 5.10 | 5.10,2.270,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217430,1446,5,6,8,8,4.8,0,0,0.13 | 0.13 | 0.13,0,0.78 | 0.78 | 0.78,0,5.10 | 5.10 | 5.10,2.270,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217430,1446,5,6,8,8,4.8,0,0,0.13 | 0.13 | 0.13,0,0.78 | 0.78 | 0.78,0,5.10 | 5.10 | 5.10,2.270,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217430,1446,5,6,8,8,4.8,0,0,0.13 | 0.13 | 0.13,0,0.78 | 0.78 | 0.78,0,5.10 | 5.10 | 5.10,2.270,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217430,1446,5,6,8,8,4.8,0,0,0.13 | 0.13 | 0.13,0,0.78 | 0.78 | 0.78,0,5.10 | 5.10 | 5.10,2.270,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217430,1446,5,6,8,8,4.8,0,0,0.13 | 0.13 | 0.13,0,0.78 | 0.78 | 0.78,0,5.10 | 5.10 | 5.10,2.270,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217430,1446,5,6,8,8,4.8,0,0,0.13 | 0.13 | 0.13,0,0.78 | 0.78 | 0.78,0,5.10 | 5.10 | 5.10,2.270,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217430,1446,5,6,8,8,4.8,0,0,0.13 | 0.13 | 0.13,0,0.78 | 0.78 | 0.78,0,5.10 | 5.10 | 5.10,2.270,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217430,1446,5,6,8,8,6.978,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217431,1446,5,6,8,8,6.978,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217431,1446,5,6,8,8,6.978,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217431,1446,5,6,8,8,6.978,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217431,1446,5,6,8,8,6.978,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217431,1446,5,6,8,8,6.978,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217431,1446,5,6,8,8,6.978,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217431,1446,5,6,8,8,6.978,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217431,1446,5,6,8,8,6.978,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217431,1446,5,6,8,8,6.978,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217431,1446,5,6,8,8,6.026,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217432,1446,5,6,8,8,6.026,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217432,1446,5,6,8,8,6.026,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217432,1446,5,6,8,8,6.026,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217432,1446,5,6,8,8,6.026,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217432,1446,5,6,8,8,6.026,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217432,1446,5,6,8,8,6.026,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217432,1446,5,6,8,8,6.026,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217432,1446,5,6,8,8,6.026,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217432,1446,5,6,8,8,6.026,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217432,1446,5,6,8,8,4.963,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217433,1446,5,6,8,8,4.963,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217433,1446,5,6,8,8,4.963,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217433,1446,5,6,8,8,4.963,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217433,1446,5,6,8,8,4.963,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217433,1446,5,6,8,8,4.963,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217433,1446,5,6,8,8,4.963,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217433,1446,5,6,8,8,4.963,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723217433,1446,5,6,8,8,4.963,0,0,0.13 | 0.13 | 0.13,0,0.42 | 0.60 | 0.78,0,5.10 | 6.66 | 9.59,2.377,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
