ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17258580315,1446,0,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2371,0,1
17258580316,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2371,0,1
17258580317,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2371,0,1
17258580318,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2371,0,1
17258580319,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2371,0,1
17258580320,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2371,0,1
17258580321,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2371,0,1
17258580322,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2371,0,1
17258580323,1446,6,6,8,8,4.179,0,0,0.21 | 0.21 | 0.21,0,0.99 | 0.99 | 0.99,0,4.02 | 4.02 | 4.02,2.371,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2371,0,1
17258580324,1446,6,6,8,8,4.179,0,0,0.21 | 0.21 | 0.21,0,0.99 | 0.99 | 0.99,0,4.02 | 4.02 | 4.02,2.371,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1906,0,1
17258580325,1446,6,6,8,8,4.179,0,0,0.21 | 0.21 | 0.21,0,0.99 | 0.99 | 0.99,0,4.02 | 4.02 | 4.02,2.371,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1906,0,1
17258580326,1446,6,6,8,8,4.179,0,0,0.21 | 0.21 | 0.21,0,0.99 | 0.99 | 0.99,0,4.02 | 4.02 | 4.02,2.371,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1906,0,1
