ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17253151412,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,845,0,1
17253151413,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,845,0,1
17253151414,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,845,0,1
17253151415,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,845,0,1
17253151416,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,845,0,1
17253151417,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,845,0,1
17253151418,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,845,0,1
17253151419,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,845,0,1
17253151420,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,845,0,1
17253151421,580,4,3,8,8,3.994,0,0,0.11 | 0.11 | 0.11,0,1.98 | 1.98 | 1.98,0,2.02 | 2.02 | 2.02,0.845,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,792.5,0,1
17253151422,580,4,3,8,8,3.994,0,0,0.11 | 0.11 | 0.11,0,1.98 | 1.98 | 1.98,0,2.02 | 2.02 | 2.02,0.845,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,792.5,0,1
17253151423,580,4,3,8,8,3.994,0,0,0.11 | 0.11 | 0.11,0,1.98 | 1.98 | 1.98,0,2.02 | 2.02 | 2.02,0.845,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,792.5,0,1
17253151424,580,4,3,8,8,3.994,0,0,0.11 | 0.11 | 0.11,0,1.98 | 1.98 | 1.98,0,2.02 | 2.02 | 2.02,0.845,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,792.5,0,1
17253151425,580,4,3,8,8,3.994,0,0,0.11 | 0.11 | 0.11,0,1.98 | 1.98 | 1.98,0,2.02 | 2.02 | 2.02,0.845,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,792.5,0,1
17253151426,580,4,3,8,8,3.994,0,0,0.11 | 0.11 | 0.11,0,1.98 | 1.98 | 1.98,0,2.02 | 2.02 | 2.02,0.845,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,792.5,0,1
