ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
17044786110,200,5,1,10,10,6.4,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,10.008,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786111,200,5,1,10,10,6.4,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,10.008,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786112,200,5,1,10,10,6.4,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,10.008,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786113,200,5,1,10,10,6.4,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,10.008,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786114,200,5,1,10,10,6.4,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,10.008,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786115,200,5,1,10,10,6.4,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,10.008,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786116,200,5,1,10,10,6.4,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,10.008,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786117,200,5,1,10,10,6.4,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,10.008,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786118,200,5,1,10,10,6.4,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,10.008,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786119,200,5,1,10,10,6.4,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,10.008,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786120,200,5,1,10,10,5.449,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,9.057,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786121,200,5,1,10,10,5.449,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,9.057,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
17044786122,200,5,1,10,10,5.449,0,0,0.05 | 0.05 | 0.05,0,14.90 | 14.90 | 14.90,0,0.43 | 0.43 | 0.43,0.394,0.0,0,1,128,1,10,10,10,9.057,0,0,0.69 | 1.13 | 1.56,0,2.49 | 2.50 | 2.50,0,2.00 | 2.00 | 2.01,0.262,0.0,0,1
