ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17239775300,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,881,0,1
17239775301,580,5,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,881,0,1
17239775302,580,5,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,881,0,1
17239775303,580,5,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,881,0,1
17239775304,580,5,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,881,0,1
17239775305,580,5,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,881,0,1
17239775306,580,5,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,881,0,1
17239775307,580,5,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,881,0,1
17239775308,580,5,3,8,8,4.125,0,0,0.21 | 0.21 | 0.21,0,2.02 | 2.02 | 2.02,0,1.98 | 1.98 | 1.98,0.881,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,881,0,1
17239775309,580,5,3,8,8,4.125,0,0,0.21 | 0.21 | 0.21,0,2.02 | 2.02 | 2.02,0,1.98 | 1.98 | 1.98,0.881,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,881,0,1
17239775310,772,5,4,8,8,4.125,0,0,0.21 | 0.21 | 0.21,0,2.02 | 2.02 | 2.02,0,1.98 | 1.98 | 1.98,0.881,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,928.5,0,1
17239775311,772,5,4,8,8,4.125,0,0,0.21 | 0.21 | 0.21,0,2.02 | 2.02 | 2.02,0,1.98 | 1.98 | 1.98,0.881,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,928.5,0,1
