ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17256964751,1446,0,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2376,0,1
17256964752,1446,0,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2376,0,1
17256964753,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2376,0,1
17256964754,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2376,0,1
17256964755,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2376,0,1
17256964756,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2376,0,1
17256964757,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2376,0,1
17256964758,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,2376,0,1
17256964759,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964760,1446,6,6,8,8,7.112,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964761,1446,6,6,8,8,7.112,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964762,1446,6,6,8,8,7.112,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964763,1446,6,6,8,8,7.112,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964764,1446,6,6,8,8,7.112,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964765,1446,6,6,8,8,7.112,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964766,1446,6,6,8,8,7.112,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964767,1446,6,6,8,8,7.112,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964768,1446,6,6,8,8,7.112,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964769,1446,6,6,8,8,7.112,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964770,1446,6,6,8,8,6.206,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964771,1446,6,6,8,8,6.206,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964772,1446,6,6,8,8,6.206,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964773,1446,6,6,8,8,6.206,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964774,965,6,5,8,8,6.206,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964775,965,6,5,8,8,6.206,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964776,965,6,5,8,8,6.206,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964777,965,6,5,8,8,6.206,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964778,965,6,5,8,8,6.206,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964779,965,6,5,8,8,6.206,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964780,965,6,5,8,8,5.143,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964781,965,6,5,8,8,5.143,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964782,965,6,5,8,8,5.143,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964783,965,6,5,8,8,5.143,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964784,965,6,5,8,8,5.143,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964785,965,6,5,8,8,5.143,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964786,965,6,5,8,8,5.143,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964787,965,6,5,8,8,5.143,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
17256964788,965,6,5,8,8,5.143,0,0,0.11 | 0.11 | 0.11,0,0.66 | 0.83 | 0.99,0,4.03 | 4.83 | 6.02,1.968,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1968,0,1
