ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17239560518,2406,0,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3007,0,1
17239560519,2406,0,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3007,0,1
17239560520,2406,0,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3007,0,1
17239560521,2406,7,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3007,0,1
17239560522,2406,7,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3007,0,1
17239560523,2406,7,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3007,0,1
17239560524,2406,7,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3007,0,1
17239560525,2406,7,7,8,8,4.338,0,0,0.21 | 0.21 | 0.21,0,1.16 | 1.16 | 1.16,0,3.45 | 3.45 | 3.45,3.007,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3007,0,1
17239560526,2406,7,7,8,8,4.338,0,0,0.21 | 0.21 | 0.21,0,1.16 | 1.16 | 1.16,0,3.45 | 3.45 | 3.45,3.007,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3077,0,1
17239560527,2406,7,7,8,8,4.338,0,0,0.21 | 0.21 | 0.21,0,1.16 | 1.16 | 1.16,0,3.45 | 3.45 | 3.45,3.007,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3077,0,1
