ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17239826453,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826454,772,6,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826455,772,6,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826456,772,6,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826457,772,6,4,8,8,4.461,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826458,772,6,4,8,8,4.461,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826459,772,6,4,8,8,4.461,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826460,772,6,4,8,8,4.461,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826461,772,6,4,8,8,4.461,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826462,772,6,4,8,8,4.461,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826463,772,6,4,8,8,4.461,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826464,772,6,4,8,8,4.461,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826465,772,6,4,8,8,4.461,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826466,772,6,4,8,8,4.461,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826467,772,6,4,8,8,3.399,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826468,772,6,4,8,8,3.399,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826469,772,6,4,8,8,3.399,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826470,772,6,4,8,8,3.399,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826471,772,6,4,8,8,3.399,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1047,0,1
17239826472,387,6,2,8,8,3.399,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,801,0,1
17239826473,387,6,2,8,8,3.399,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,801,0,1
17239826474,387,6,2,8,8,3.399,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,801,0,1
17239826475,387,6,2,8,8,3.399,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,801,0,1
17239826476,387,6,2,8,8,3.399,0,0,0.31 | 0.31 | 0.31,0,2.25 | 2.25 | 2.25,0,1.78 | 1.78 | 1.78,1.047,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,801,0,1
