ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17253129335,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129336,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129337,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129338,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129339,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129340,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129341,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129342,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129343,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129344,1446,7,6,8,8,3.998,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129345,1446,7,6,8,8,3.998,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129346,1446,7,6,8,8,3.998,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129347,1446,7,6,8,8,3.998,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129348,1446,7,6,8,8,3.998,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129349,1446,7,6,8,8,3.998,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129350,1446,7,6,8,8,3.998,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129351,1446,7,6,8,8,3.998,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129352,1446,7,6,8,8,3.998,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129353,1446,7,6,8,8,3.998,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129354,1446,7,6,8,8,2.935,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129355,1446,7,6,8,8,2.935,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129356,1446,7,6,8,8,2.935,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129357,1446,7,6,8,8,2.935,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1979,0,1
17253129358,772,7,4,8,8,2.935,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1302,0,1
17253129359,772,7,4,8,8,2.935,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1302,0,1
17253129360,772,7,4,8,8,2.935,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1302,0,1
17253129361,772,7,4,8,8,2.935,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1302,0,1
17253129362,772,7,4,8,8,2.935,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1302,0,1
17253129363,772,7,4,8,8,2.935,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1302,0,1
17253129364,772,7,4,8,8,5.338,0,0,0.31 | 0.31 | 0.31,0,1.66 | 1.71 | 1.76,0,2.27 | 2.34 | 2.41,1.302,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1302,0,1
