ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
1723215150,1446,0,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215151,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215151,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215151,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215151,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215151,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215151,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215151,1446,6,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215151,1446,6,6,8,8,7.252,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215151,1446,6,6,8,8,7.252,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215151,1446,6,6,8,8,7.252,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215152,1446,6,6,8,8,7.252,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215152,1446,6,6,8,8,7.252,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215152,1446,6,6,8,8,7.252,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215152,1446,6,6,8,8,7.252,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215152,1446,6,6,8,8,7.252,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215152,1446,6,6,8,8,7.252,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215152,1446,6,6,8,8,7.252,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215152,1446,6,6,8,8,6.299,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215152,1446,6,6,8,8,6.299,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215152,1446,6,6,8,8,6.299,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215153,1446,6,6,8,8,6.299,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215153,1446,6,6,8,8,6.299,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215153,1446,6,6,8,8,6.299,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215153,1446,6,6,8,8,6.299,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215153,1446,6,6,8,8,6.299,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215153,1446,6,6,8,8,6.299,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215153,1446,6,6,8,8,6.299,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723215153,1446,6,6,8,8,5.236,0,0,0.13 | 0.13 | 0.13,0,0.41 | 0.74 | 1.07,0,3.75 | 5.44 | 9.88,2.385,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
