ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
17049994644,1000,4,5,10,10,14.337,282,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,1,10,10,0.08,282,0,0.04 | 0.04 | 0.04,0,0.03 | 0.30 | 0.43,0,1.40 | 13.02 | 161.79,1.859,0.0,0,1
17049994645,1000,4,5,10,10,14.337,282,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,1,10,10,0.08,282,0,0.04 | 0.04 | 0.04,0,0.03 | 0.30 | 0.43,0,1.40 | 13.02 | 161.79,1.859,0.0,0,1
17049994646,1000,4,5,10,10,14.337,282,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,1,10,10,0.08,282,0,0.04 | 0.04 | 0.04,0,0.03 | 0.30 | 0.43,0,1.40 | 13.02 | 161.79,1.859,0.0,0,1
17049994647,1000,4,5,10,10,14.337,282,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,1,10,10,0.08,282,0,0.04 | 0.04 | 0.04,0,0.03 | 0.30 | 0.43,0,1.40 | 13.02 | 161.79,1.859,0.0,0,1
17049994648,1000,4,5,10,10,14.337,282,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,1,10,10,0.08,282,0,0.04 | 0.04 | 0.04,0,0.03 | 0.30 | 0.43,0,1.40 | 13.02 | 161.79,1.859,0.0,0,1
17049994649,1000,4,5,10,10,14.337,282,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,1,10,10,0.08,282,0,0.04 | 0.04 | 0.04,0,0.03 | 0.30 | 0.43,0,1.40 | 13.02 | 161.79,1.859,0.0,0,1
17049994650,1000,4,5,10,10,14.337,282,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,10,10,10,0.08,282,0,0.04 | 0.04 | 0.04,0,0.03 | 0.30 | 0.43,0,1.40 | 13.02 | 161.79,1.859,0.0,0,1
17049994651,1000,4,5,10,10,14.337,282,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,10,10,10,0.08,282,0,0.04 | 0.04 | 0.04,0,0.03 | 0.30 | 0.43,0,1.40 | 13.02 | 161.79,1.859,0.0,0,1
17049994652,1000,4,5,10,10,14.337,282,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,10,10,10,0.08,282,0,0.04 | 0.04 | 0.04,0,0.03 | 0.30 | 0.43,0,1.40 | 13.02 | 161.79,1.859,0.0,0,1
17049994654,1000,4,5,10,10,0.0,0,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,10,10,10,4.992,0,0,0.20 | 0.20 | 0.20,0,0.50 | 0.50 | 0.50,0,9.98 | 9.98 | 9.98,1.31,0.0,0,1
17049994654,1000,4,5,10,10,0.0,0,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,10,10,10,4.992,0,0,0.20 | 0.20 | 0.20,0,0.50 | 0.50 | 0.50,0,9.98 | 9.98 | 9.98,1.31,0.0,0,1
17049994655,1000,4,5,10,10,0.0,0,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,10,10,10,4.992,0,0,0.20 | 0.20 | 0.20,0,0.50 | 0.50 | 0.50,0,9.98 | 9.98 | 9.98,1.31,0.0,0,1
17049994656,1000,4,5,10,10,0.0,0,0,0.03 | 0.09 | 0.21,0,1.38 | 2.10 | 2.87,0,2.23 | 3.05 | 4.63,1.948,0.0,0,1,128,5,10,10,10,4.992,0,0,0.20 | 0.20 | 0.20,0,0.50 | 0.50 | 0.50,0,9.98 | 9.98 | 9.98,1.31,0.0,0,1
