ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17256568889,2406,0,7,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,3852,0,1
17256568890,2406,0,7,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,3852,0,1
17256568891,2406,5,7,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,3852,0,1
17256568892,2406,5,7,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,3852,0,1
17256568893,2406,5,7,8,8,4.477,1,0,0.12 | 0.12 | 0.12,0,0.46 | 0.46 | 0.46,0,8.66 | 8.66 | 8.66,3.852,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3852,0,1
17256568894,2406,5,7,8,8,4.477,1,0,0.12 | 0.12 | 0.12,0,0.46 | 0.46 | 0.46,0,8.66 | 8.66 | 8.66,3.852,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3852,0,1
17256568895,2406,5,7,8,8,4.477,1,0,0.12 | 0.12 | 0.12,0,0.46 | 0.46 | 0.46,0,8.66 | 8.66 | 8.66,3.852,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3852,0,1
17256568896,2406,5,7,8,8,4.477,1,0,0.12 | 0.12 | 0.12,0,0.46 | 0.46 | 0.46,0,8.66 | 8.66 | 8.66,3.852,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568897,2406,5,7,8,8,4.477,1,0,0.12 | 0.12 | 0.12,0,0.46 | 0.46 | 0.46,0,8.66 | 8.66 | 8.66,3.852,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568898,2406,5,7,8,8,4.477,1,0,0.12 | 0.12 | 0.12,0,0.46 | 0.46 | 0.46,0,8.66 | 8.66 | 8.66,3.852,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568899,2406,5,7,8,8,4.477,1,0,0.12 | 0.12 | 0.12,0,0.46 | 0.46 | 0.46,0,8.66 | 8.66 | 8.66,3.852,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568900,2406,5,7,8,8,4.477,1,0,0.12 | 0.12 | 0.12,0,0.46 | 0.46 | 0.46,0,8.66 | 8.66 | 8.66,3.852,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568901,2406,5,7,8,8,4.477,1,0,0.12 | 0.12 | 0.12,0,0.46 | 0.46 | 0.46,0,8.66 | 8.66 | 8.66,3.852,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568902,2406,5,7,8,8,4.477,1,0,0.12 | 0.12 | 0.12,0,0.46 | 0.46 | 0.46,0,8.66 | 8.66 | 8.66,3.852,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568903,2406,5,7,8,8,6.74,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568904,2406,5,7,8,8,6.74,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568905,2406,5,7,8,8,6.74,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568906,2406,5,7,8,8,6.74,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568907,2406,5,7,8,8,6.74,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568908,2406,5,7,8,8,6.74,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568909,2406,5,7,8,8,6.74,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568910,2406,5,7,8,8,6.74,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568911,2406,5,7,8,8,6.74,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568912,2406,5,7,8,8,6.74,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568913,2406,5,7,8,8,5.677,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568914,2406,5,7,8,8,5.677,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568915,2406,5,7,8,8,5.677,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568916,2406,5,7,8,8,5.677,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568917,2406,5,7,8,8,5.677,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568918,2406,5,7,8,8,5.677,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568919,2406,5,7,8,8,5.677,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
17256568920,2406,5,7,8,8,5.677,1,0,0.11 | 0.11 | 0.12,0,0.46 | 0.48 | 0.50,0,8.00 | 8.32 | 8.66,3.543,0.000,0,1,0,0,0,0,-1,0,1,0,,0,,0,,0,0,3543.5,0,1
