ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17264869987,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869988,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869989,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869990,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869991,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869992,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869993,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869994,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869995,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869996,580,4,3,8,8,4.015,0,0,0.11 | 0.11 | 0.11,0,2.01 | 2.01 | 2.01,0,1.99 | 1.99 | 1.99,0.833,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869997,580,4,3,8,8,4.015,0,0,0.11 | 0.11 | 0.11,0,2.01 | 2.01 | 2.01,0,1.99 | 1.99 | 1.99,0.833,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,833,0,1
17264869998,580,4,3,8,8,4.015,0,0,0.11 | 0.11 | 0.11,0,2.01 | 2.01 | 2.01,0,1.99 | 1.99 | 1.99,0.833,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,736.5,0,1
17264869999,580,4,3,8,8,4.015,0,0,0.11 | 0.11 | 0.11,0,2.01 | 2.01 | 2.01,0,1.99 | 1.99 | 1.99,0.833,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,736.5,0,1
17264870000,580,4,3,8,8,4.015,0,0,0.11 | 0.11 | 0.11,0,2.01 | 2.01 | 2.01,0,1.99 | 1.99 | 1.99,0.833,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,736.5,0,1
17264870001,580,4,3,8,8,4.015,0,0,0.11 | 0.11 | 0.11,0,2.01 | 2.01 | 2.01,0,1.99 | 1.99 | 1.99,0.833,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,736.5,0,1
17264870002,580,4,3,8,8,4.015,0,0,0.11 | 0.11 | 0.11,0,2.01 | 2.01 | 2.01,0,1.99 | 1.99 | 1.99,0.833,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,736.5,0,1
17264870003,580,4,3,8,8,4.015,0,0,0.11 | 0.11 | 0.11,0,2.01 | 2.01 | 2.01,0,1.99 | 1.99 | 1.99,0.833,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,736.5,0,1
17264870004,580,4,3,8,8,4.015,0,0,0.11 | 0.11 | 0.11,0,2.01 | 2.01 | 2.01,0,1.99 | 1.99 | 1.99,0.833,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,736.5,0,1
17264870005,580,4,3,8,8,4.015,0,0,0.11 | 0.11 | 0.11,0,2.01 | 2.01 | 2.01,0,1.99 | 1.99 | 1.99,0.833,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,736.5,0,1
