ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17256326316,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,921,0,1
17256326317,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,921,0,1
17256326318,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,921,0,1
17256326319,772,8,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,921,0,1
17256326320,772,8,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,921,0,1
17256326321,772,8,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,921,0,1
17256326322,772,8,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,921,0,1
17256326323,772,8,4,8,8,4.3,0,0,0.11 | 0.11 | 0.11,0,5.21 | 5.21 | 5.21,0,0.77 | 0.77 | 0.77,0.921,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,921,0,1
17256326324,772,8,4,8,8,4.3,0,0,0.11 | 0.11 | 0.11,0,5.21 | 5.21 | 5.21,0,0.77 | 0.77 | 0.77,0.921,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,921,0,1
17256326325,772,8,4,8,8,4.3,0,0,0.11 | 0.11 | 0.11,0,5.21 | 5.21 | 5.21,0,0.77 | 0.77 | 0.77,0.921,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,921,0,1
17256326326,772,8,4,8,8,4.3,0,0,0.11 | 0.11 | 0.11,0,5.21 | 5.21 | 5.21,0,0.77 | 0.77 | 0.77,0.921,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,945.5,0,1
17256326327,772,8,4,8,8,4.3,0,0,0.11 | 0.11 | 0.11,0,5.21 | 5.21 | 5.21,0,0.77 | 0.77 | 0.77,0.921,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,945.5,0,1
17256326328,772,8,4,8,8,4.3,0,0,0.11 | 0.11 | 0.11,0,5.21 | 5.21 | 5.21,0,0.77 | 0.77 | 0.77,0.921,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,945.5,0,1
17256326329,772,8,4,8,8,4.3,0,0,0.11 | 0.11 | 0.11,0,5.21 | 5.21 | 5.21,0,0.77 | 0.77 | 0.77,0.921,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,945.5,0,1
17256326330,772,8,4,8,8,4.3,0,0,0.11 | 0.11 | 0.11,0,5.21 | 5.21 | 5.21,0,0.77 | 0.77 | 0.77,0.921,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,945.5,0,1
17256326331,772,8,4,8,8,4.3,0,0,0.11 | 0.11 | 0.11,0,5.21 | 5.21 | 5.21,0,0.77 | 0.77 | 0.77,0.921,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,945.5,0,1
17256326332,772,8,4,8,8,4.3,0,0,0.11 | 0.11 | 0.11,0,5.21 | 5.21 | 5.21,0,0.77 | 0.77 | 0.77,0.921,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,945.5,0,1
17256326333,772,8,4,8,8,6.436,0,0,0.11 | 0.11 | 0.11,0,0.71 | 2.96 | 5.21,0,0.77 | 1.35 | 5.61,0.946,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,945.5,0,1
17256326334,772,8,4,8,8,6.436,0,0,0.11 | 0.11 | 0.11,0,0.71 | 2.96 | 5.21,0,0.77 | 1.35 | 5.61,0.946,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,945.5,0,1
