ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
17029891948,200,1,1,10,10,6.4,0,0,0.04 | 0.04 | 0.04,0,5.77 | 5.77 | 5.77,0,1.11 | 1.11 | 1.11,0.398,0.0,0,1,128,10,1,10,10,0.0,0,0,0.04 | 0.04 | 0.04,0,1.33 | 1.33 | 1.34,0,3.74 | 3.76 | 3.77,0.489,0.0,0,1
17029891949,200,1,1,10,10,6.4,0,0,0.04 | 0.04 | 0.04,0,5.77 | 5.77 | 5.77,0,1.11 | 1.11 | 1.11,0.398,0.0,0,1,128,10,1,10,10,0.0,0,0,0.04 | 0.04 | 0.04,0,1.33 | 1.33 | 1.34,0,3.74 | 3.76 | 3.77,0.489,0.0,0,1
17029891950,200,1,1,10,10,6.4,0,0,0.04 | 0.04 | 0.04,0,5.77 | 5.77 | 5.77,0,1.11 | 1.11 | 1.11,0.398,0.0,0,1,128,10,1,10,10,0.0,0,0,0.04 | 0.04 | 0.04,0,1.33 | 1.33 | 1.34,0,3.74 | 3.76 | 3.77,0.489,0.0,0,1
17029891951,200,2,1,10,10,6.4,0,0,0.04 | 0.04 | 0.04,0,5.77 | 5.77 | 5.77,0,1.11 | 1.11 | 1.11,0.398,0.0,0,1,128,1,1,10,10,0.0,0,0,0.04 | 0.04 | 0.04,0,1.33 | 1.33 | 1.34,0,3.74 | 3.76 | 3.77,0.489,0.0,0,1
17029891952,200,2,1,10,10,6.4,0,0,0.04 | 0.04 | 0.04,0,5.77 | 5.77 | 5.77,0,1.11 | 1.11 | 1.11,0.398,0.0,0,1,128,1,1,10,10,0.0,0,0,0.04 | 0.04 | 0.04,0,1.33 | 1.33 | 1.34,0,3.74 | 3.76 | 3.77,0.489,0.0,0,1
17029891953,200,2,1,10,10,6.4,0,0,0.04 | 0.04 | 0.04,0,5.77 | 5.77 | 5.77,0,1.11 | 1.11 | 1.11,0.398,0.0,0,1,128,1,1,10,10,0.0,0,0,0.04 | 0.04 | 0.04,0,1.33 | 1.33 | 1.34,0,3.74 | 3.76 | 3.77,0.489,0.0,0,1
17029891954,200,2,1,10,10,6.4,0,0,0.04 | 0.04 | 0.04,0,5.77 | 5.77 | 5.77,0,1.11 | 1.11 | 1.11,0.398,0.0,0,1,128,1,1,10,10,0.0,0,0,0.04 | 0.04 | 0.04,0,1.33 | 1.33 | 1.34,0,3.74 | 3.76 | 3.77,0.489,0.0,0,1
17029891955,200,2,1,10,10,6.4,0,0,0.04 | 0.04 | 0.04,0,5.77 | 5.77 | 5.77,0,1.11 | 1.11 | 1.11,0.398,0.0,0,1,128,1,1,10,10,0.0,0,0,0.04 | 0.04 | 0.04,0,1.33 | 1.33 | 1.34,0,3.74 | 3.76 | 3.77,0.489,0.0,0,1
17029891956,200,2,1,10,10,6.4,0,0,0.04 | 0.04 | 0.04,0,5.77 | 5.77 | 5.77,0,1.11 | 1.11 | 1.11,0.398,0.0,0,1,128,1,1,10,10,0.0,0,0,0.04 | 0.04 | 0.04,0,1.33 | 1.33 | 1.34,0,3.74 | 3.76 | 3.77,0.489,0.0,0,1
17029891957,200,2,1,10,10,6.4,0,0,0.04 | 0.04 | 0.04,0,5.77 | 5.77 | 5.77,0,1.11 | 1.11 | 1.11,0.398,0.0,0,1,128,1,1,10,10,0.0,0,0,0.04 | 0.04 | 0.04,0,1.33 | 1.33 | 1.34,0,3.74 | 3.76 | 3.77,0.489,0.0,0,1
