ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17239941105,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941106,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941107,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941108,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941109,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941110,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941111,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941112,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941113,1446,7,6,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941114,1446,7,6,8,8,3.99,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.982,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941115,1446,7,6,8,8,3.99,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.982,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941116,1446,7,6,8,8,3.99,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.982,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941117,1446,7,6,8,8,3.99,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.982,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941118,1446,7,6,8,8,3.99,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.982,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941119,1446,7,6,8,8,3.99,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.982,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941120,1446,7,6,8,8,3.99,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.982,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941121,1446,7,6,8,8,3.99,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.982,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
17239941122,1446,7,6,8,8,3.99,0,0,0.31 | 0.31 | 0.31,0,1.76 | 1.76 | 1.76,0,2.27 | 2.27 | 2.27,1.982,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,1982,0,1
