ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
1723818894,772,0,4,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,1
1723818894,772,0,4,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,1
1723818895,772,0,4,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,1
1723818895,772,0,4,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,1
1723818895,772,0,4,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,1
1723818895,772,0,4,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,1
1723818895,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818895,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818895,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818895,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818895,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818895,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818896,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818896,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818896,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818896,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818896,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818896,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818896,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818896,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818896,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818896,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818897,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818897,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818897,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818897,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818897,580,4,3,8,8,4.184,0,0,0.21 | 0.21 | 0.21,0,2.06 | 2.06 | 2.06,0,1.94 | 1.94 | 1.94,0.811,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818897,580,4,3,8,8,4.184,0,0,0.21 | 0.21 | 0.21,0,2.06 | 2.06 | 2.06,0,1.94 | 1.94 | 1.94,0.811,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818897,580,4,3,8,8,4.184,0,0,0.21 | 0.21 | 0.21,0,2.06 | 2.06 | 2.06,0,1.94 | 1.94 | 1.94,0.811,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818897,580,4,3,8,8,4.184,0,0,0.21 | 0.21 | 0.21,0,2.06 | 2.06 | 2.06,0,1.94 | 1.94 | 1.94,0.811,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818897,580,4,3,8,8,4.184,0,0,0.21 | 0.21 | 0.21,0,2.06 | 2.06 | 2.06,0,1.94 | 1.94 | 1.94,0.811,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818897,580,4,3,8,8,4.184,0,0,0.21 | 0.21 | 0.21,0,2.06 | 2.06 | 2.06,0,1.94 | 1.94 | 1.94,0.811,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818898,580,4,3,8,8,4.184,0,0,0.21 | 0.21 | 0.21,0,2.06 | 2.06 | 2.06,0,1.94 | 1.94 | 1.94,0.811,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818898,580,4,3,8,8,4.184,0,0,0.21 | 0.21 | 0.21,0,2.06 | 2.06 | 2.06,0,1.94 | 1.94 | 1.94,0.811,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818898,580,4,3,8,8,4.184,0,0,0.21 | 0.21 | 0.21,0,2.06 | 2.06 | 2.06,0,1.94 | 1.94 | 1.94,0.811,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818898,580,4,3,8,8,4.184,0,0,0.21 | 0.21 | 0.21,0,2.06 | 2.06 | 2.06,0,1.94 | 1.94 | 1.94,0.811,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818898,580,4,3,8,8,6.322,0,0,0.21 | 0.21 | 0.21,0,0.55 | 1.30 | 2.06,0,1.94 | 3.07 | 7.34,0.898,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818898,580,4,3,8,8,6.322,0,0,0.21 | 0.21 | 0.21,0,0.55 | 1.30 | 2.06,0,1.94 | 3.07 | 7.34,0.898,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818898,580,4,3,8,8,6.322,0,0,0.21 | 0.21 | 0.21,0,0.55 | 1.30 | 2.06,0,1.94 | 3.07 | 7.34,0.898,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818898,580,4,3,8,8,6.322,0,0,0.21 | 0.21 | 0.21,0,0.55 | 1.30 | 2.06,0,1.94 | 3.07 | 7.34,0.898,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818898,580,4,3,8,8,6.322,0,0,0.21 | 0.21 | 0.21,0,0.55 | 1.30 | 2.06,0,1.94 | 3.07 | 7.34,0.898,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818898,580,4,3,8,8,6.322,0,0,0.21 | 0.21 | 0.21,0,0.55 | 1.30 | 2.06,0,1.94 | 3.07 | 7.34,0.898,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818899,580,4,3,8,8,6.322,0,0,0.21 | 0.21 | 0.21,0,0.55 | 1.30 | 2.06,0,1.94 | 3.07 | 7.34,0.898,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818899,580,4,3,8,8,6.322,0,0,0.21 | 0.21 | 0.21,0,0.55 | 1.30 | 2.06,0,1.94 | 3.07 | 7.34,0.898,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723818899,580,4,3,8,8,6.322,0,0,0.21 | 0.21 | 0.21,0,0.55 | 1.30 | 2.06,0,1.94 | 3.07 | 7.34,0.898,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
