ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
1723299808,3843,5,8,8,8,7.475,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299808,3843,5,8,8,8,7.475,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299808,3843,5,8,8,8,7.475,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299808,3843,5,8,8,8,6.522,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299808,3843,5,8,8,8,6.522,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299808,3843,5,8,8,8,6.522,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299808,3843,5,8,8,8,6.522,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299808,3843,5,8,8,8,6.522,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299808,3843,5,8,8,8,6.522,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299809,3843,5,8,8,8,6.522,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299809,3843,5,8,8,8,6.522,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299809,3843,5,8,8,8,6.522,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299809,3843,5,8,8,8,6.522,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299809,3843,5,8,8,8,5.459,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723299809,3843,5,8,8,8,5.459,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.25 | 0.26,0,15.15 | 16.13 | 17.24,8.042,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
