ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
17035345775,1000,5,5,10,10,5.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,9.104,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345776,1000,5,5,10,10,5.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,9.104,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345777,1000,5,5,10,10,5.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,9.104,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345778,1000,5,5,10,10,5.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,9.104,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345779,1000,5,5,10,10,5.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,9.104,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345780,1000,5,5,10,10,5.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,9.104,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345781,1000,5,5,10,10,5.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,9.104,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345782,1000,5,5,10,10,5.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,9.104,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345783,1000,5,5,10,10,5.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,9.104,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345784,1000,5,5,10,10,5.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,9.104,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345785,1000,5,5,10,10,4.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,8.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345786,1000,5,5,10,10,4.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,8.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345787,1000,5,5,10,10,4.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,8.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345788,1000,5,5,10,10,4.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,8.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345789,1000,5,5,10,10,4.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,8.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345790,1000,5,5,10,10,4.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,8.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345791,1000,5,5,10,10,4.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,8.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345792,1000,5,5,10,10,4.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,8.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345793,1000,5,5,10,10,4.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,8.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345794,1000,5,5,10,10,4.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,8.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345795,1000,5,5,10,10,3.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,7.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345796,1000,5,5,10,10,3.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,7.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345797,1000,5,5,10,10,3.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,7.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345798,1000,5,5,10,10,3.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,7.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345799,1000,5,5,10,10,3.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,7.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345800,1000,5,5,10,10,3.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,7.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345801,1000,5,5,10,10,3.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,7.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345802,1000,5,5,10,10,3.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,7.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
17035345803,1000,5,5,10,10,3.497,0,0,0.04 | 0.04 | 0.04,0,4.97 | 4.97 | 4.97,0,1.29 | 1.29 | 1.29,1.181,0.0,0,1,128,1,1,10,10,7.105,0,0,0.25 | 1.35 | 2.46,0,0.84 | 0.90 | 0.95,0,5.25 | 5.59 | 5.97,0.732,0.0,0,1
