ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
17033272199,1000,6,5,10,10,5.95,0,0,0.05 | 0.05 | 0.05,0,5.38 | 5.38 | 5.38,0,1.19 | 1.19 | 1.19,1.66,0.0,0,1,128,10,10,10,10,9.558,0,0,0.12 | 0.13 | 0.15,0,0.53 | 0.54 | 0.55,0,9.04 | 9.23 | 9.43,1.206,0.0,0,1
17033272200,1000,6,5,10,10,5.95,0,0,0.05 | 0.05 | 0.05,0,5.38 | 5.38 | 5.38,0,1.19 | 1.19 | 1.19,1.66,0.0,0,1,128,10,10,10,10,9.558,0,0,0.12 | 0.13 | 0.15,0,0.53 | 0.54 | 0.55,0,9.04 | 9.23 | 9.43,1.206,0.0,0,1
17033272201,1000,6,5,10,10,5.95,0,0,0.05 | 0.05 | 0.05,0,5.38 | 5.38 | 5.38,0,1.19 | 1.19 | 1.19,1.66,0.0,0,1,128,10,10,10,10,9.558,0,0,0.12 | 0.13 | 0.15,0,0.53 | 0.54 | 0.55,0,9.04 | 9.23 | 9.43,1.206,0.0,0,1
17033272202,1000,6,5,10,10,5.95,0,0,0.05 | 0.05 | 0.05,0,5.38 | 5.38 | 5.38,0,1.19 | 1.19 | 1.19,1.66,0.0,0,1,128,10,10,10,10,9.558,0,0,0.12 | 0.13 | 0.15,0,0.53 | 0.54 | 0.55,0,9.04 | 9.23 | 9.43,1.206,0.0,0,1
17033272203,1000,6,5,10,10,5.95,0,0,0.05 | 0.05 | 0.05,0,5.38 | 5.38 | 5.38,0,1.19 | 1.19 | 1.19,1.66,0.0,0,1,128,10,10,10,10,9.558,0,0,0.12 | 0.13 | 0.15,0,0.53 | 0.54 | 0.55,0,9.04 | 9.23 | 9.43,1.206,0.0,0,1
17033272204,1000,6,5,10,10,5.95,0,0,0.05 | 0.05 | 0.05,0,5.38 | 5.38 | 5.38,0,1.19 | 1.19 | 1.19,1.66,0.0,0,1,128,10,10,10,10,9.558,0,0,0.12 | 0.13 | 0.15,0,0.53 | 0.54 | 0.55,0,9.04 | 9.23 | 9.43,1.206,0.0,0,1
17033272205,1000,6,5,10,10,5.95,0,0,0.05 | 0.05 | 0.05,0,5.38 | 5.38 | 5.38,0,1.19 | 1.19 | 1.19,1.66,0.0,0,1,128,10,10,10,10,9.558,0,0,0.12 | 0.13 | 0.15,0,0.53 | 0.54 | 0.55,0,9.04 | 9.23 | 9.43,1.206,0.0,0,1
17033272206,1000,6,5,10,10,5.95,0,0,0.05 | 0.05 | 0.05,0,5.38 | 5.38 | 5.38,0,1.19 | 1.19 | 1.19,1.66,0.0,0,1,128,10,10,10,10,9.558,0,0,0.12 | 0.13 | 0.15,0,0.53 | 0.54 | 0.55,0,9.04 | 9.23 | 9.43,1.206,0.0,0,1
17033272207,1000,6,5,10,10,5.95,0,0,0.05 | 0.05 | 0.05,0,5.38 | 5.38 | 5.38,0,1.19 | 1.19 | 1.19,1.66,0.0,0,1,128,10,10,10,10,9.558,0,0,0.12 | 0.13 | 0.15,0,0.53 | 0.54 | 0.55,0,9.04 | 9.23 | 9.43,1.206,0.0,0,1
17033272208,1000,6,5,10,10,5.95,0,0,0.05 | 0.05 | 0.05,0,5.38 | 5.38 | 5.38,0,1.19 | 1.19 | 1.19,1.66,0.0,0,1,128,10,10,10,10,9.558,0,0,0.12 | 0.13 | 0.15,0,0.53 | 0.54 | 0.55,0,9.04 | 9.23 | 9.43,1.206,0.0,0,1
