ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
1723630798,772,0,4,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,1
1723630798,772,0,4,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,1
1723630798,772,0,4,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,1
1723630798,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630798,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630799,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630799,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630799,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630799,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630799,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630799,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630799,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630799,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630799,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630799,772,0,4,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630800,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630800,580,0,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630800,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630800,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630800,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630800,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630800,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630800,580,4,3,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630800,580,4,3,8,8,4.07,0,0,0.12 | 0.12 | 0.12,0,2.05 | 2.05 | 2.05,0,1.95 | 1.95 | 1.95,0.816,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630800,580,4,3,8,8,4.07,0,0,0.12 | 0.12 | 0.12,0,2.05 | 2.05 | 2.05,0,1.95 | 1.95 | 1.95,0.816,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630801,580,4,3,8,8,4.07,0,0,0.12 | 0.12 | 0.12,0,2.05 | 2.05 | 2.05,0,1.95 | 1.95 | 1.95,0.816,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630801,580,4,3,8,8,4.07,0,0,0.12 | 0.12 | 0.12,0,2.05 | 2.05 | 2.05,0,1.95 | 1.95 | 1.95,0.816,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630801,580,4,3,8,8,4.07,0,0,0.12 | 0.12 | 0.12,0,2.05 | 2.05 | 2.05,0,1.95 | 1.95 | 1.95,0.816,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630801,580,4,3,8,8,4.07,0,0,0.12 | 0.12 | 0.12,0,2.05 | 2.05 | 2.05,0,1.95 | 1.95 | 1.95,0.816,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630801,580,4,3,8,8,4.07,0,0,0.12 | 0.12 | 0.12,0,2.05 | 2.05 | 2.05,0,1.95 | 1.95 | 1.95,0.816,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630801,580,4,3,8,8,4.07,0,0,0.12 | 0.12 | 0.12,0,2.05 | 2.05 | 2.05,0,1.95 | 1.95 | 1.95,0.816,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630801,580,4,3,8,8,4.07,0,0,0.12 | 0.12 | 0.12,0,2.05 | 2.05 | 2.05,0,1.95 | 1.95 | 1.95,0.816,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630801,580,4,3,8,8,4.07,0,0,0.12 | 0.12 | 0.12,0,2.05 | 2.05 | 2.05,0,1.95 | 1.95 | 1.95,0.816,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630801,580,4,3,8,8,6.207,0,0,0.10 | 0.11 | 0.12,0,0.67 | 1.36 | 2.05,0,1.95 | 2.94 | 5.94,0.806,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630801,580,4,3,8,8,6.207,0,0,0.10 | 0.11 | 0.12,0,0.67 | 1.36 | 2.05,0,1.95 | 2.94 | 5.94,0.806,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630802,580,4,3,8,8,6.207,0,0,0.10 | 0.11 | 0.12,0,0.67 | 1.36 | 2.05,0,1.95 | 2.94 | 5.94,0.806,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630802,580,4,3,8,8,6.207,0,0,0.10 | 0.11 | 0.12,0,0.67 | 1.36 | 2.05,0,1.95 | 2.94 | 5.94,0.806,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723630802,580,4,3,8,8,6.207,0,0,0.10 | 0.11 | 0.12,0,0.67 | 1.36 | 2.05,0,1.95 | 2.94 | 5.94,0.806,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
