ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17254733056,3843,0,8,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,4586,0,1
17254733057,3843,0,8,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,4586,0,1
17254733058,3843,5,8,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,4586,0,1
17254733059,3843,5,8,8,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,4586,0,1
17254733060,3843,5,8,8,8,4.477,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.39 | 0.39,0,10.31 | 10.31 | 10.31,4.586,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,4586,0,1
17254733061,3843,5,8,8,8,4.477,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.39 | 0.39,0,10.31 | 10.31 | 10.31,4.586,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,4586,0,1
17254733062,3843,5,8,8,8,4.477,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.39 | 0.39,0,10.31 | 10.31 | 10.31,4.586,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733063,3843,5,8,8,8,4.477,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.39 | 0.39,0,10.31 | 10.31 | 10.31,4.586,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733064,3843,5,8,8,8,4.477,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.39 | 0.39,0,10.31 | 10.31 | 10.31,4.586,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733065,3843,5,8,8,8,4.477,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.39 | 0.39,0,10.31 | 10.31 | 10.31,4.586,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733066,3843,5,8,8,8,4.477,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.39 | 0.39,0,10.31 | 10.31 | 10.31,4.586,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733067,3843,5,8,8,8,4.477,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.39 | 0.39,0,10.31 | 10.31 | 10.31,4.586,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733068,3843,5,8,8,8,4.477,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.39 | 0.39,0,10.31 | 10.31 | 10.31,4.586,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733069,3843,5,8,8,8,4.477,0,0,0.21 | 0.21 | 0.21,0,0.39 | 0.39 | 0.39,0,10.31 | 10.31 | 10.31,4.586,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733070,3843,5,8,8,8,6.755,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733071,3843,5,8,8,8,6.755,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733072,3843,5,8,8,8,6.755,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733073,3843,5,8,8,8,6.755,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733074,3843,5,8,8,8,6.755,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733075,3843,5,8,8,8,6.755,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733076,3843,5,8,8,8,6.755,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733077,3843,5,8,8,8,6.755,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733078,3843,5,8,8,8,6.755,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733079,3843,5,8,8,8,6.755,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
17254733080,3843,5,8,8,8,5.693,0,0,0.11 | 0.16 | 0.21,0,0.38 | 0.38 | 0.39,0,10.31 | 10.43 | 10.55,5.152,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,5152.5,0,1
