ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17239547802,2406,0,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3010,0,1
17239547803,2406,0,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3010,0,1
17239547804,2406,7,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3010,0,1
17239547805,2406,7,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3010,0,1
17239547806,2406,7,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3010,0,1
17239547807,2406,7,7,8,8,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3010,0,1
17239547808,2406,7,7,8,8,4.339,0,0,0.21 | 0.21 | 0.21,0,1.16 | 1.16 | 1.16,0,3.45 | 3.45 | 3.45,3.010,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3010,0,1
17239547809,2406,7,7,8,8,4.339,0,0,0.21 | 0.21 | 0.21,0,1.16 | 1.16 | 1.16,0,3.45 | 3.45 | 3.45,3.010,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3100,0,1
17239547810,2406,7,7,8,8,4.339,0,0,0.21 | 0.21 | 0.21,0,1.16 | 1.16 | 1.16,0,3.45 | 3.45 | 3.45,3.010,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3100,0,1
17239547811,2406,7,7,8,8,4.339,0,0,0.21 | 0.21 | 0.21,0,1.16 | 1.16 | 1.16,0,3.45 | 3.45 | 3.45,3.010,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3100,0,1
17239547812,2406,7,7,8,8,4.339,0,0,0.21 | 0.21 | 0.21,0,1.16 | 1.16 | 1.16,0,3.45 | 3.45 | 3.45,3.010,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3100,0,1
17239547813,2406,7,7,8,8,4.339,0,0,0.21 | 0.21 | 0.21,0,1.16 | 1.16 | 1.16,0,3.45 | 3.45 | 3.45,3.010,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3100,0,1
17239547814,2406,7,7,8,8,4.339,0,0,0.21 | 0.21 | 0.21,0,1.16 | 1.16 | 1.16,0,3.45 | 3.45 | 3.45,3.010,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,3100,0,1
